Time (min),Force (N),Position (mm)
0.634,2680,1.5995
0.634,2680,1.5996
0.634,2680,1.5996
0.634,2680,1.5997
0.634,2680,1.5997
0.634,2680,1.5997
0.634,2680,1.5998
0.634,2680,1.5998
0.634,2680,1.5999
0.634,2680,1.5999
0.634,2680,1.6000
0.634,2680,1.6000
0.634,2680,1.6000
0.634,2680,1.6001
0.634,2680,1.6001
0.634,2680,1.6002
0.634,2680,1.6002
0.634,2680,1.6003
0.634,2680,1.6003
0.634,2680,1.6003
0.634,2680,1.6004
0.634,2680,1.6004
0.634,2680,1.6005
0.634,2680,1.6005
0.634,2680,1.6006
0.634,2680,1.6006
0.634,2680,1.6006
0.634,2680,1.6007
0.634,2680,1.6007
0.634,2680,1.6008
0.634,2680,1.6008
0.634,2680,1.6009
0.634,2680,1.6009
0.634,2680,1.6010
0.634,2680,1.6010
0.634,2680,1.6010
0.634,2680,1.6011
0.634,2680,1.6011
0.634,2680,1.6012
0.634,2680,1.6012
0.634,2680,1.6013
0.635,2680,1.6013
0.635,2680,1.6014
0.635,2680,1.6014
0.635,2680,1.6014
0.635,2680,1.6015
0.635,2680,1.6015
0.635,2680,1.6015
0.635,2680,1.6016
0.635,2680,1.6017
0.635,2680,1.6017
0.635,2680,1.6017
0.635,2680,1.6018
0.635,2680,1.6018
0.635,2680,1.6019
0.635,2680,1.6019
0.635,2680,1.6020
0.635,2680,1.6020
0.635,2680,1.6021
0.635,2680,1.6021
0.635,2680,1.6021
0.635,2680,1.6022
0.635,2680,1.6022
0.635,2680,1.6023
0.635,2680,1.6023
0.635,2680,1.6023
0.635,2680,1.6024
0.635,2680,1.6024
0.635,2680,1.6025
0.635,2680,1.6025
0.635,2680,1.6025
0.635,2680,1.6026
0.635,2680,1.6026
0.635,2680,1.6027
0.635,2680,1.6028
0.635,2680,1.6028
0.635,2680,1.6028
0.635,2680,1.6029
0.635,2680,1.6029
0.635,2680,1.6030
0.635,2680,1.6030
0.635,2680,1.6031
0.635,2680,1.6031
0.635,2680,1.6031
0.635,2680,1.6032
0.635,2680,1.6032
0.635,2680,1.6033
0.635,2680,1.6033
0.635,2680,1.6033
0.635,2680,1.6034
0.635,2680,1.6034
0.635,2680,1.6035
0.635,2680,1.6035
0.635,2680,1.6036
0.635,2680,1.6036
0.635,2680,1.6037
0.635,2680,1.6037
0.635,2680,1.6037
0.635,2680,1.6038
0.635,2680,1.6038
0.635,2680,1.6038
0.636,2680,1.6039
0.636,2680,1.6039
0.636,2680,1.6040
0.636,2680,1.6040
0.636,2680,1.6041
0.636,2680,1.6041
0.636,2680,1.6042
0.636,2680,1.6042
0.636,2680,1.6042
0.636,2680,1.6043
0.636,2680,1.6043
0.636,2680,1.6044
0.636,2680,1.6044
0.636,2680,1.6045
0.636,2680,1.6045
0.636,2680,1.6045
0.636,2680,1.6046
0.636,2680,1.6046
0.636,2680,1.6047
0.636,2680,1.6047
0.636,2680,1.6048
0.636,2680,1.6048
0.636,2680,1.6049
0.636,2680,1.6049
0.636,2680,1.6049
0.636,2680,1.6050
0.636,2680,1.6050
0.636,2680,1.6051
0.636,2680,1.6051
0.636,2680,1.6052
0.636,2680,1.6052
0.636,2680,1.6052
0.636,2680,1.6053
0.636,2680,1.6053
0.636,2680,1.6054
0.636,2680,1.6054
0.636,2680,1.6055
0.636,2680,1.6055
0.636,2680,1.6056
0.636,2680,1.6056
0.636,2680,1.6056
0.636,2680,1.6057
0.636,2680,1.6057
0.636,2680,1.6058
0.636,2680,1.6058
0.636,2680,1.6058
0.636,2680,1.6059
0.636,2680,1.6059
0.636,2680,1.6060
0.636,2680,1.6060
0.636,2680,1.6061
0.636,2680,1.6061
0.636,2680,1.6062
0.636,2680,1.6062
0.636,2680,1.6062
0.636,2680,1.6063
0.636,2680,1.6063
0.636,2680,1.6064
0.636,2680,1.6064
0.636,2680,1.6064
0.637,2680,1.6065
0.637,2680,1.6065
0.637,2680,1.6066
0.637,2680,1.6066
0.637,2680,1.6067
0.637,2680,1.6067
0.637,2680,1.6067
0.637,2680,1.6068
0.637,2680,1.6068
0.637,2680,1.6069
0.637,2680,1.6069
0.637,2680,1.6070
0.637,2680,1.6070
0.637,2680,1.6071
0.637,2680,1.6071
0.637,2680,1.6072
0.637,2680,1.6072
0.637,2680,1.6072
0.637,2680,1.6073
0.637,2680,1.6073
0.637,2680,1.6074
0.637,2680,1.6074
0.637,2680,1.6074
0.637,2680,1.6075
0.637,2680,1.6075
0.637,2680,1.6076
0.637,2680,1.6076
0.637,2680,1.6077
0.637,2680,1.6077
0.637,2680,1.6077
0.637,2680,1.6078
0.637,2680,1.6078
0.637,2680,1.6079
0.637,2680,1.6079
0.637,2680,1.6080
0.637,2680,1.6080
0.637,2680,1.6080
0.637,2680,1.6081
0.637,2680,1.6081
0.637,2680,1.6082
0.637,2680,1.6082
0.637,2680,1.6083
0.637,2680,1.6083
0.637,2680,1.6083
0.637,2680,1.6084
0.637,2680,1.6084
0.637,2680,1.6085
0.637,2680,1.6085
0.637,2680,1.6086
0.637,2680,1.6086
0.637,2680,1.6087
0.637,2680,1.6087
0.637,2680,1.6088
0.637,2680,1.6088
0.637,2680,1.6088
0.637,2680,1.6089
0.637,2680,1.6089
0.637,2680,1.6090
0.637,2680,1.6090
0.637,2680,1.6091
0.638,2680,1.6091
0.638,2680,1.6092
0.638,2680,1.6092
0.638,2680,1.6092
0.638,2680,1.6093
0.638,2680,1.6093
0.638,2680,1.6094
0.638,2680,1.6094
0.638,2680,1.6095
0.638,2680,1.6095
0.638,2680,1.6095
0.638,2680,1.6096
0.638,2680,1.6096
0.638,2680,1.6097
0.638,2680,1.6097
0.638,2680,1.6098
0.638,2680,1.6098
0.638,2680,1.6099
0.638,2680,1.6099
0.638,2680,1.6100
0.638,2680,1.6100
0.638,2680,1.6100
0.638,2680,1.6101
0.638,2680,1.6101
0.638,2680,1.6102
0.638,2680,1.6102
0.638,2680,1.6103
0.638,2680,1.6103
0.638,2680,1.6103
0.638,2680,1.6104
0.638,2680,1.6104
0.638,2680,1.6105
0.638,2680,1.6105
0.638,2680,1.6106
0.638,2680,1.6106
0.638,2680,1.6107
0.638,2680,1.6107
0.638,2680,1.6107
0.638,2680,1.6108
0.638,2680,1.6108
0.638,2680,1.6109
0.638,2680,1.6109
0.638,2680,1.6109
0.638,2680,1.6110
0.638,2680,1.6110
0.638,2680,1.6111
0.638,2680,1.6111
0.638,2680,1.6112
0.638,2680,1.6112
0.638,2680,1.6113
0.638,2680,1.6113
0.638,2680,1.6114
0.638,2680,1.6114
0.638,2680,1.6115
0.638,2680,1.6115
0.638,2680,1.6116
0.638,2680,1.6116
0.638,2690,1.6117
0.638,2690,1.6117
0.638,2690,1.6117
0.639,2690,1.6118
0.639,2690,1.6118
0.639,2690,1.6119
0.639,2690,1.6119
0.639,2690,1.6119
0.639,2690,1.6120
0.639,2690,1.6121
0.639,2690,1.6121
0.639,2690,1.6121
0.639,2690,1.6122
0.639,2690,1.6122
0.639,2690,1.6123
0.639,2690,1.6123
0.639,2690,1.6123
0.639,2690,1.6124
0.639,2690,1.6124
0.639,2690,1.6125
0.639,2690,1.6125
0.639,2680,1.6126
0.639,2680,1.6126
0.639,2690,1.6127
0.639,2680,1.6127
0.639,2680,1.6127
0.639,2680,1.6128
0.639,2680,1.6128
0.639,2680,1.6129
0.639,2680,1.6129
0.639,2680,1.6130
0.639,2680,1.6130
0.639,2690,1.6131
0.639,2690,1.6131
0.639,2690,1.6132
0.639,2690,1.6132
0.639,2690,1.6133
0.639,2690,1.6133
0.639,2690,1.6134
0.639,2690,1.6134
0.639,2690,1.6134
0.639,2690,1.6135
0.639,2690,1.6135
0.639,2690,1.6136
0.639,2690,1.6136
0.639,2690,1.6136
0.639,2690,1.6137
0.639,2690,1.6137
0.639,2690,1.6138
0.639,2690,1.6138
0.639,2690,1.6139
0.639,2690,1.6139
0.639,2690,1.6139
0.639,2690,1.6140
0.639,2690,1.6140
0.639,2690,1.6141
0.639,2690,1.6141
0.639,2690,1.6142
0.639,2690,1.6142
0.639,2690,1.6143
0.639,2690,1.6143
0.639,2690,1.6143
0.639,2690,1.6144
0.640,2690,1.6144
0.640,2690,1.6145
0.640,2690,1.6145
0.640,2690,1.6146
0.640,2690,1.6146
0.640,2690,1.6147
0.640,2690,1.6147
0.640,2690,1.6147
0.640,2690,1.6148
0.640,2690,1.6148
0.640,2690,1.6149
0.640,2690,1.6149
0.640,2690,1.6149
0.640,2690,1.6150
0.640,2690,1.6150
0.640,2690,1.6151
0.640,2690,1.6151
0.640,2690,1.6152
0.640,2690,1.6152
0.640,2690,1.6153
0.640,2690,1.6153
0.640,2690,1.6153
0.640,2690,1.6154
0.640,2690,1.6155
0.640,2690,1.6155
0.640,2690,1.6155
0.640,2690,1.6156
0.640,2690,1.6156
0.640,2690,1.6157
0.640,2690,1.6157
0.640,2690,1.6157
0.640,2690,1.6158
0.640,2690,1.6158
0.640,2690,1.6159
0.640,2690,1.6159
0.640,2690,1.6160
0.640,2690,1.6160
0.640,2690,1.6160
0.640,2690,1.6161
0.640,2690,1.6161
0.640,2690,1.6162
0.640,2690,1.6162
0.640,2690,1.6163
0.640,2690,1.6163
0.640,2690,1.6164
0.640,2690,1.6164
0.640,2690,1.6164
0.640,2690,1.6165
0.640,2690,1.6165
0.640,2690,1.6166
0.640,2690,1.6166
0.640,2690,1.6167
0.640,2690,1.6167
0.640,2690,1.6167
0.640,2690,1.6168
0.640,2690,1.6168
0.640,2690,1.6169
0.640,2690,1.6169
0.640,2690,1.6170
0.640,2690,1.6170
0.641,2690,1.6170
0.641,2690,1.6171
0.641,2690,1.6171
0.641,2690,1.6172
0.641,2690,1.6172
0.641,2690,1.6173
0.641,2690,1.6173
0.641,2690,1.6173
0.641,2690,1.6174
0.641,2690,1.6174
0.641,2690,1.6175
0.641,2690,1.6175
0.641,2690,1.6176
0.641,2690,1.6176
0.641,2690,1.6177
0.641,2690,1.6177
0.641,2690,1.6177
0.641,2690,1.6178
0.641,2690,1.6178
0.641,2690,1.6179
0.641,2690,1.6179
0.641,2690,1.6179
0.641,2690,1.6180
0.641,2690,1.6180
0.641,2690,1.6181
0.641,2690,1.6181
0.641,2690,1.6181
0.641,2690,1.6182
0.641,2690,1.6182
0.641,2690,1.6183
0.641,2690,1.6183
0.641,2690,1.6184
0.641,2690,1.6184
0.641,2690,1.6184
0.641,2690,1.6185
0.641,2690,1.6185
0.641,2690,1.6186
0.641,2690,1.6186
0.641,2690,1.6186
0.641,2690,1.6187
0.641,2690,1.6187
0.641,2690,1.6188
0.641,2690,1.6188
0.641,2690,1.6188
0.641,2690,1.6189
0.641,2690,1.6189
0.641,2690,1.6190
0.641,2690,1.6190
0.641,2690,1.6191
0.641,2690,1.6191
0.641,2690,1.6191
0.641,2690,1.6192
0.641,2690,1.6192
0.641,2690,1.6193
0.641,2690,1.6193
0.641,2690,1.6194
0.641,2690,1.6194
0.641,2690,1.6194
0.641,2690,1.6194
0.641,2690,1.6195
0.642,2690,1.6195
0.642,2690,1.6196
0.642,2690,1.6196
0.642,2690,1.6197
0.642,2690,1.6197
0.642,2690,1.6197
0.642,2690,1.6198
0.642,2690,1.6198
0.642,2690,1.6199
0.642,2690,1.6199
0.642,2690,1.6199
0.642,2690,1.6200
0.642,2690,1.6200
0.642,2690,1.6201
0.642,2690,1.6201
0.642,2690,1.6202
0.642,2690,1.6202
0.642,2690,1.6203
0.642,2690,1.6203
0.642,2690,1.6203
0.642,2690,1.6204
0.642,2690,1.6204
0.642,2690,1.6204
0.642,2690,1.6205
0.642,2690,1.6205
0.642,2690,1.6205
0.642,2690,1.6206
0.642,2690,1.6206
0.642,2690,1.6207
0.642,2690,1.6207
0.642,2690,1.6207
0.642,2690,1.6208
0.642,2690,1.6208
0.642,2690,1.6209
0.642,2690,1.6209
0.642,2690,1.6210
0.642,2690,1.6210
0.642,2690,1.6210
0.642,2690,1.6211
0.642,2690,1.6211
0.642,2690,1.6211
0.642,2690,1.6212
0.642,2690,1.6212
0.642,2690,1.6213
0.642,2690,1.6213
0.642,2690,1.6213
0.642,2690,1.6214
0.642,2690,1.6214
0.642,2690,1.6215
0.642,2690,1.6215
0.642,2690,1.6215
0.642,2690,1.6216
0.642,2690,1.6216
0.642,2690,1.6217
0.642,2690,1.6217
0.642,2690,1.6217
0.642,2690,1.6218
0.642,2690,1.6218
0.642,2690,1.6218
0.642,2690,1.6219
0.643,2690,1.6219
0.643,2690,1.6220
0.643,2690,1.6220
0.643,2690,1.6221
0.643,2690,1.6221
0.643,2690,1.6222
0.643,2690,1.6222
0.643,2690,1.6222
0.643,2690,1.6223
0.643,2690,1.6223
0.643,2690,1.6223
0.643,2690,1.6224
0.643,2690,1.6224
0.643,2690,1.6225
0.643,2690,1.6225
0.643,2690,1.6225
0.643,2690,1.6226
0.643,2690,1.6226
0.643,2690,1.6227
0.643,2690,1.6227
0.643,2690,1.6227
0.643,2690,1.6228
0.643,2690,1.6228
0.643,2690,1.6229
0.643,2690,1.6229
0.643,2690,1.6230
0.643,2690,1.6230
0.643,2690,1.6230
0.643,2690,1.6231
0.643,2690,1.6231
0.643,2690,1.6231
0.643,2690,1.6232
0.643,2690,1.6232
0.643,2690,1.6233
0.643,2690,1.6233
0.643,2690,1.6233
0.643,2690,1.6234
0.643,2690,1.6234
0.643,2690,1.6235
0.643,2690,1.6235
0.643,2690,1.6236
0.643,2690,1.6236
0.643,2690,1.6236
0.643,2690,1.6237
0.643,2690,1.6237
0.643,2690,1.6237
0.643,2690,1.6238
0.643,2690,1.6238
0.643,2690,1.6239
0.643,2690,1.6239
0.643,2690,1.6239
0.643,2690,1.6240
0.643,2690,1.6240
0.643,2690,1.6240
0.643,2690,1.6241
0.643,2690,1.6241
0.643,2690,1.6242
0.643,2690,1.6242
0.643,2690,1.6242
0.643,2690,1.6243
0.644,2690,1.6243
0.644,2690,1.6243
0.644,2690,1.6244
0.644,2690,1.6244
0.644,2690,1.6245
0.644,2690,1.6245
0.644,2690,1.6246
0.644,2690,1.6246
0.644,2690,1.6246
0.644,2690,1.6247
0.644,2690,1.6247
0.644,2690,1.6247
0.644,2690,1.6248
0.644,2690,1.6248
0.644,2690,1.6249
0.644,2690,1.6249
0.644,2690,1.6250
0.644,2690,1.6250
0.644,2690,1.6250
0.644,2690,1.6251
0.644,2690,1.6251
0.644,2690,1.6251
0.644,2690,1.6252
0.644,2690,1.6252
0.644,2690,1.6253
0.644,2690,1.6253
0.644,2690,1.6253
0.644,2690,1.6254
0.644,2690,1.6254
0.644,2690,1.6255
0.644,2690,1.6255
0.644,2690,1.6255
0.644,2690,1.6255
0.644,2690,1.6256
0.644,2690,1.6256
0.644,2690,1.6257
0.644,2690,1.6257
0.644,2690,1.6258
0.644,2690,1.6258
0.644,2690,1.6259
0.644,2690,1.6259
0.644,2690,1.6260
0.644,2690,1.6260
0.644,2690,1.6260
0.644,2690,1.6261
0.644,2690,1.6261
0.644,2690,1.6262
0.644,2690,1.6262
0.644,2690,1.6262
0.644,2690,1.6263
0.644,2690,1.6263
0.644,2690,1.6263
0.644,2690,1.6264
0.644,2690,1.6264
0.644,2690,1.6265
0.644,2690,1.6265
0.644,2690,1.6265
0.644,2690,1.6266
0.644,2690,1.6266
0.644,2690,1.6267
0.645,2690,1.6267
0.645,2690,1.6267
0.645,2690,1.6268
0.645,2690,1.6268
0.645,2690,1.6268
0.645,2690,1.6269
0.645,2690,1.6269
0.645,2690,1.6270
0.645,2690,1.6270
0.645,2690,1.6271
0.645,2690,1.6271
0.645,2690,1.6271
0.645,2690,1.6272
0.645,2690,1.6272
0.645,2690,1.6272
0.645,2690,1.6273
0.645,2690,1.6273
0.645,2690,1.6274
0.645,2690,1.6274
0.645,2690,1.6274
0.645,2690,1.6275
0.645,2690,1.6275
0.645,2690,1.6276
0.645,2690,1.6276
0.645,2690,1.6277
0.645,2690,1.6277
0.645,2690,1.6277
0.645,2690,1.6278
0.645,2690,1.6278
0.645,2690,1.6278
0.645,2690,1.6279
0.645,2690,1.6279
0.645,2690,1.6280
0.645,2690,1.6280
0.645,2690,1.6280
0.645,2690,1.6281
0.645,2700,1.6281
0.645,2700,1.6281
0.645,2700,1.6282
0.645,2700,1.6282
0.645,2700,1.6283
0.645,2700,1.6283
0.645,2700,1.6284
0.645,2700,1.6284
0.645,2700,1.6285
0.645,2700,1.6285
0.645,2700,1.6285
0.645,2700,1.6286
0.645,2700,1.6286
0.645,2700,1.6286
0.645,2700,1.6287
0.645,2700,1.6287
0.645,2700,1.6288
0.645,2700,1.6288
0.645,2700,1.6288
0.645,2700,1.6289
0.645,2700,1.6289
0.645,2700,1.6290
0.645,2690,1.6290
0.645,2690,1.6291
0.646,2690,1.6291
0.646,2690,1.6291
0.646,2690,1.6292
0.646,2690,1.6292
0.646,2690,1.6293
0.646,2690,1.6293
0.646,2690,1.6293
0.646,2690,1.6294
0.646,2690,1.6294
0.646,2690,1.6295
0.646,2690,1.6295
0.646,2690,1.6296
0.646,2690,1.6296
0.646,2690,1.6297
0.646,2690,1.6297
0.646,2690,1.6297
0.646,2690,1.6298
0.646,2690,1.6298
0.646,2690,1.6298
0.646,2690,1.6299
0.646,2690,1.6299
0.646,2690,1.6300
0.646,2690,1.6300
0.646,2690,1.6300
0.646,2690,1.6301
0.646,2690,1.6301
0.646,2690,1.6302
0.646,2690,1.6302
0.646,2690,1.6302
0.646,2690,1.6303
0.646,2690,1.6303
0.646,2690,1.6304
0.646,2690,1.6304
0.646,2690,1.6305
0.646,2690,1.6305
0.646,2700,1.6305
0.646,2690,1.6306
0.646,2700,1.6306
0.646,2700,1.6306
0.646,2700,1.6307
0.646,2700,1.6308
0.646,2700,1.6308
0.646,2700,1.6308
0.646,2700,1.6309
0.646,2700,1.6309
0.646,2700,1.6309
0.646,2700,1.6310
0.646,2700,1.6310
0.646,2700,1.6311
0.646,2700,1.6311
0.646,2700,1.6311
0.646,2700,1.6312
0.646,2700,1.6312
0.646,2700,1.6313
0.646,2700,1.6313
0.646,2700,1.6314
0.646,2700,1.6314
0.646,2700,1.6315
0.646,2700,1.6315
0.646,2700,1.6315
0.647,2700,1.6316
0.647,2700,1.6316
0.647,2700,1.6316
0.647,2700,1.6317
0.647,2700,1.6317
0.647,2700,1.6318
0.647,2700,1.6318
0.647,2700,1.6319
0.647,2700,1.6319
0.647,2700,1.6319
0.647,2700,1.6320
0.647,2700,1.6320
0.647,2700,1.6321
0.647,2700,1.6321
0.647,2700,1.6321
0.647,2700,1.6322
0.647,2700,1.6322
0.647,2700,1.6323
0.647,2700,1.6323
0.647,2700,1.6324
0.647,2700,1.6324
0.647,2700,1.6325
0.647,2700,1.6325
0.647,2700,1.6325
0.647,2700,1.6326
0.647,2700,1.6326
0.647,2700,1.6327
0.647,2700,1.6327
0.647,2700,1.6328
0.647,2700,1.6328
0.647,2700,1.6328
0.647,2700,1.6329
0.647,2700,1.6329
0.647,2700,1.6329
0.647,2700,1.6330
0.647,2700,1.6330
0.647,2700,1.6331
0.647,2700,1.6331
0.647,2700,1.6332
0.647,2700,1.6332
0.647,2700,1.6332
0.647,2700,1.6333
0.647,2700,1.6333
0.647,2700,1.6334
0.647,2700,1.6334
0.647,2700,1.6335
0.647,2700,1.6335
0.647,2700,1.6335
0.647,2700,1.6336
0.647,2700,1.6336
0.647,2700,1.6337
0.647,2700,1.6337
0.647,2700,1.6337
0.647,2700,1.6338
0.647,2700,1.6338
0.647,2700,1.6339
0.647,2700,1.6339
0.647,2700,1.6339
0.647,2700,1.6340
0.647,2700,1.6341
0.648,2700,1.6341
0.648,2700,1.6341
0.648,2700,1.6342
0.648,2700,1.6342
0.648,2700,1.6342
0.648,2700,1.6343
0.648,2700,1.6343
0.648,2700,1.6344
0.648,2700,1.6344
0.648,2700,1.6345
0.648,2700,1.6345
0.648,2700,1.6346
0.648,2700,1.6346
0.648,2700,1.6346
0.648,2700,1.6347
0.648,2700,1.6347
0.648,2700,1.6348
0.648,2700,1.6348
0.648,2700,1.6349
0.648,2700,1.6349
0.648,2700,1.6349
0.648,2700,1.6350
0.648,2700,1.6350
0.648,2700,1.6351
0.648,2700,1.6351
0.648,2700,1.6352
0.648,2700,1.6352
0.648,2700,1.6352
0.648,2700,1.6353
0.648,2700,1.6353
0.648,2700,1.6354
0.648,2700,1.6354
0.648,2700,1.6355
0.648,2700,1.6355
0.648,2700,1.6355
0.648,2700,1.6356
0.648,2700,1.6356
0.648,2700,1.6357
0.648,2700,1.6357
0.648,2700,1.6357
0.648,2700,1.6358
0.648,2700,1.6359
0.648,2700,1.6359
0.648,2700,1.6359
0.648,2700,1.6360
0.648,2700,1.6360
0.648,2700,1.6361
0.648,2700,1.6361
0.648,2700,1.6361
0.648,2700,1.6362
0.648,2700,1.6363
0.648,2700,1.6363
0.648,2700,1.6363
0.648,2700,1.6364
0.648,2700,1.6364
0.648,2700,1.6365
0.648,2700,1.6365
0.648,2700,1.6365
0.648,2700,1.6366
0.648,2700,1.6367
0.649,2700,1.6367
0.649,2700,1.6367
0.649,2700,1.6368
0.649,2700,1.6368
0.649,2700,1.6369
0.649,2700,1.6369
0.649,2700,1.6369
0.649,2700,1.6370
0.649,2700,1.6370
0.649,2700,1.6371
0.649,2700,1.6371
0.649,2700,1.6372
0.649,2700,1.6372
0.649,2700,1.6373
0.649,2700,1.6373
0.649,2700,1.6373
0.649,2700,1.6374
0.649,2700,1.6374
0.649,2700,1.6375
0.649,2700,1.6375
0.649,2700,1.6376
0.649,2700,1.6376
0.649,2700,1.6377
0.649,2700,1.6377
0.649,2700,1.6377
0.649,2700,1.6378
0.649,2700,1.6378
0.649,2700,1.6379
0.649,2700,1.6379
0.649,2700,1.6380
0.649,2700,1.6380
0.649,2700,1.6381
0.649,2700,1.6381
0.649,2700,1.6382
0.649,2700,1.6382
0.649,2700,1.6382
0.649,2700,1.6383
0.649,2700,1.6383
0.649,2700,1.6384
0.649,2700,1.6384
0.649,2700,1.6385
0.649,2700,1.6385
0.649,2700,1.6385
0.649,2700,1.6386
0.649,2700,1.6386
0.649,2700,1.6387
0.649,2700,1.6387
0.649,2700,1.6388
0.649,2700,1.6388
0.649,2700,1.6389
0.649,2700,1.6389
0.649,2700,1.6390
0.649,2700,1.6390
0.649,2700,1.6391
0.649,2700,1.6391
0.649,2700,1.6392
0.649,2700,1.6392
0.649,2700,1.6392
0.649,2700,1.6393
0.649,2700,1.6393
0.650,2700,1.6394
0.650,2700,1.6394
0.650,2700,1.6395
0.650,2700,1.6395
0.650,2700,1.6396
0.650,2700,1.6396
0.650,2700,1.6396
0.650,2700,1.6397
0.650,2700,1.6397
0.650,2700,1.6398
0.650,2700,1.6398
0.650,2700,1.6398
0.650,2700,1.6399
0.650,2700,1.6399
0.650,2700,1.6400
0.650,2700,1.6400
0.650,2700,1.6401
0.650,2700,1.6401
0.650,2700,1.6401
0.650,2700,1.6402
0.650,2700,1.6402
0.650,2700,1.6403
0.650,2700,1.6403
0.650,2700,1.6404
0.650,2700,1.6404
0.650,2700,1.6405
0.650,2700,1.6405
0.650,2700,1.6406
0.650,2700,1.6406
0.650,2700,1.6406
0.650,2700,1.6407
0.650,2700,1.6407
0.650,2700,1.6408
0.650,2700,1.6408
0.650,2700,1.6409
0.650,2700,1.6409
0.650,2700,1.6409
0.650,2700,1.6410
0.650,2700,1.6410
0.650,2700,1.6411
0.650,2700,1.6411
0.650,2700,1.6412
0.650,2700,1.6412
0.650,2700,1.6413
0.650,2700,1.6413
0.650,2700,1.6413
0.650,2700,1.6414
0.650,2700,1.6414
0.650,2700,1.6415
0.650,2700,1.6415
0.650,2700,1.6415
0.650,2700,1.6416
0.650,2700,1.6416
0.650,2700,1.6417
0.650,2700,1.6417
0.650,2700,1.6417
0.650,2700,1.6418
0.650,2700,1.6419
0.650,2700,1.6419
0.650,2700,1.6420
0.651,2700,1.6420
0.651,2700,1.6420
0.651,2700,1.6421
0.651,2700,1.6421
0.651,2700,1.6422
0.651,2700,1.6422
0.651,2700,1.6422
0.651,2700,1.6423
0.651,2700,1.6423
0.651,2700,1.6424
0.651,2710,1.6424
0.651,2710,1.6424
0.651,2710,1.6425
0.651,2710,1.6425
0.651,2710,1.6426
0.651,2710,1.6426
0.651,2710,1.6427
0.651,2710,1.6427
0.651,2710,1.6427
0.651,2710,1.6428
0.651,2710,1.6428
0.651,2710,1.6429
0.651,2710,1.6429
0.651,2710,1.6430
0.651,2710,1.6430
0.651,2710,1.6430
0.651,2710,1.6431
0.651,2710,1.6431
0.651,2710,1.6432
0.651,2710,1.6432
0.651,2710,1.6432
0.651,2710,1.6433
0.651,2710,1.6434
0.651,2710,1.6434
0.651,2710,1.6434
0.651,2710,1.6435
0.651,2710,1.6435
0.651,2710,1.6436
0.651,2710,1.6436
0.651,2710,1.6436
0.651,2710,1.6437
0.651,2710,1.6437
0.651,2710,1.6438
0.651,2710,1.6438
0.651,2710,1.6439
0.651,2710,1.6439
0.651,2710,1.6439
0.651,2710,1.6440
0.651,2710,1.6440
0.651,2710,1.6441
0.651,2710,1.6441
0.651,2710,1.6442
0.651,2710,1.6442
0.651,2710,1.6442
0.651,2710,1.6443
0.651,2710,1.6443
0.651,2710,1.6444
0.651,2710,1.6444
0.651,2710,1.6445
0.651,2710,1.6445
0.652,2710,1.6446
0.652,2710,1.6446
0.652,2710,1.6447
0.652,2710,1.6447
0.652,2710,1.6447
0.652,2710,1.6448
0.652,2710,1.6448
0.652,2710,1.6449
0.652,2710,1.6449
0.652,2710,1.6449
0.652,2710,1.6450
0.652,2710,1.6450
0.652,2710,1.6451
0.652,2710,1.6451
0.652,2710,1.6452
0.652,2710,1.6452
0.652,2710,1.6452
0.652,2710,1.6453
0.652,2710,1.6453
0.652,2710,1.6454
0.652,2710,1.6454
0.652,2710,1.6455
0.652,2710,1.6455
0.652,2710,1.6455
0.652,2710,1.6456
0.652,2710,1.6456
0.652,2710,1.6457
0.652,2710,1.6457
0.652,2710,1.6458
0.652,2710,1.6458
0.652,2710,1.6458
0.652,2710,1.6459
0.652,2710,1.6459
0.652,2710,1.6460
0.652,2710,1.6460
0.652,2710,1.6461
0.652,2710,1.6461
0.652,2710,1.6462
0.652,2710,1.6462
0.652,2710,1.6462
0.652,2710,1.6463
0.652,2710,1.6463
0.652,2710,1.6463
0.652,2710,1.6464
0.652,2710,1.6465
0.652,2710,1.6465
0.652,2700,1.6465
0.652,2700,1.6466
0.652,2700,1.6466
0.652,2700,1.6467
0.652,2700,1.6467
0.652,2700,1.6468
0.652,2700,1.6468
0.652,2700,1.6469
0.652,2700,1.6469
0.652,2700,1.6469
0.652,2700,1.6470
0.652,2700,1.6470
0.652,2700,1.6471
0.652,2700,1.6471
0.653,2700,1.6472
0.653,2700,1.6472
0.653,2700,1.6473
0.653,2700,1.6473
0.653,2700,1.6474
0.653,2700,1.6474
0.653,2700,1.6474
0.653,2700,1.6475
0.653,2700,1.6475
0.653,2710,1.6476
0.653,2710,1.6476
0.653,2710,1.6477
0.653,2710,1.6477
0.653,2710,1.6477
0.653,2710,1.6478
0.653,2710,1.6478
0.653,2710,1.6479
0.653,2710,1.6479
0.653,2710,1.6479
0.653,2710,1.6480
0.653,2710,1.6481
0.653,2710,1.6481
0.653,2710,1.6481
0.653,2710,1.6482
0.653,2710,1.6482
0.653,2710,1.6483
0.653,2710,1.6483
0.653,2710,1.6483
0.653,2710,1.6484
0.653,2710,1.6484
0.653,2710,1.6485
0.653,2710,1.6485
0.653,2710,1.6486
0.653,2710,1.6486
0.653,2710,1.6487
0.653,2710,1.6487
0.653,2710,1.6487
0.653,2710,1.6487
0.653,2710,1.6488
0.653,2710,1.6489
0.653,2710,1.6489
0.653,2710,1.6489
0.653,2710,1.6490
0.653,2710,1.6490
